entity_id,state,last_changed
sensor.buro_rack_monitor_rack_temp_1,27.5,2026-07-13T13:45:42.885Z
sensor.buro_rack_monitor_rack_temp_1,27.4375,2026-07-13T13:45:57.874Z
sensor.buro_rack_monitor_rack_temp_1,27.5,2026-07-13T13:48:27.874Z
sensor.buro_rack_monitor_rack_temp_1,27.4375,2026-07-13T13:50:12.892Z
sensor.buro_rack_monitor_rack_temp_1,27.5,2026-07-13T13:51:12.910Z
sensor.buro_rack_monitor_rack_temp_1,27.4375,2026-07-13T13:51:27.876Z
sensor.buro_rack_monitor_rack_temp_1,27.5,2026-07-13T13:53:12.876Z
sensor.buro_rack_monitor_rack_temp_1,27.4375,2026-07-13T13:53:42.979Z
sensor.buro_rack_monitor_rack_temp_1,27.375,2026-07-13T13:54:27.880Z
sensor.buro_rack_monitor_rack_temp_1,27.4375,2026-07-13T13:54:42.877Z
sensor.buro_rack_monitor_rack_temp_1,27.375,2026-07-13T13:54:57.876Z
sensor.buro_rack_monitor_rack_temp_1,27.4375,2026-07-13T13:55:27.878Z
sensor.buro_rack_monitor_rack_temp_1,27.375,2026-07-13T13:55:42.882Z
sensor.buro_rack_monitor_rack_temp_1,27.4375,2026-07-13T13:55:57.877Z
sensor.buro_rack_monitor_rack_temp_1,27.375,2026-07-13T13:56:57.878Z
sensor.buro_rack_monitor_rack_temp_1,27.4375,2026-07-13T13:58:27.989Z
sensor.buro_rack_monitor_rack_temp_1,27.5,2026-07-13T13:58:42.879Z
sensor.buro_rack_monitor_rack_temp_1,27.625,2026-07-13T13:58:57.881Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T13:59:12.879Z
sensor.buro_rack_monitor_rack_temp_1,27.8125,2026-07-13T13:59:27.992Z
sensor.buro_rack_monitor_rack_temp_1,27.875,2026-07-13T13:59:42.879Z
sensor.buro_rack_monitor_rack_temp_1,28.0,2026-07-13T13:59:57.878Z
sensor.buro_rack_monitor_rack_temp_2,35.875,2026-07-13T05:30:00.000Z
sensor.buro_rack_monitor_rack_temp_2,35.8125,2026-07-13T05:30:09.907Z
sensor.buro_rack_monitor_rack_temp_2,35.875,2026-07-13T05:31:25.150Z
sensor.buro_rack_monitor_rack_temp_2,35.8125,2026-07-13T05:32:24.973Z
sensor.buro_rack_monitor_rack_temp_2,35.75,2026-07-13T05:32:54.982Z
sensor.buro_rack_monitor_rack_temp_2,35.6875,2026-07-13T05:33:09.905Z
sensor.buro_rack_monitor_rack_temp_2,35.625,2026-07-13T05:33:24.971Z
sensor.buro_rack_monitor_rack_temp_2,35.5625,2026-07-13T05:33:39.971Z
sensor.buro_rack_monitor_rack_temp_2,35.5,2026-07-13T05:33:54.971Z
sensor.buro_rack_monitor_rack_temp_2,35.4375,2026-07-13T05:34:09.907Z
sensor.buro_rack_monitor_rack_temp_2,35.3125,2026-07-13T05:34:24.971Z
sensor.buro_rack_monitor_rack_temp_2,35.25,2026-07-13T05:34:39.984Z
sensor.buro_rack_monitor_rack_temp_2,35.0625,2026-07-13T05:34:54.972Z
sensor.buro_rack_monitor_rack_temp_2,35.0,2026-07-13T05:35:09.959Z
sensor.buro_rack_monitor_rack_temp_2,34.9375,2026-07-13T05:35:24.972Z
sensor.buro_rack_monitor_rack_temp_2,34.875,2026-07-13T05:35:40.012Z
sensor.buro_rack_monitor_rack_temp_2,34.75,2026-07-13T05:35:54.971Z
sensor.buro_rack_monitor_rack_temp_2,34.6875,2026-07-13T05:36:09.915Z
sensor.buro_rack_monitor_rack_temp_2,34.5625,2026-07-13T05:36:24.983Z
sensor.buro_rack_monitor_rack_temp_2,34.5,2026-07-13T05:36:39.998Z
sensor.buro_rack_monitor_rack_temp_2,34.4375,2026-07-13T05:36:54.973Z
sensor.buro_rack_monitor_rack_temp_2,34.375,2026-07-13T05:37:09.931Z
sensor.buro_rack_monitor_rack_temp_2,34.25,2026-07-13T05:37:24.973Z
sensor.buro_rack_monitor_rack_temp_2,34.1875,2026-07-13T05:37:39.988Z
sensor.buro_rack_monitor_rack_temp_2,34.125,2026-07-13T05:37:54.972Z
sensor.buro_rack_monitor_rack_temp_2,34.0625,2026-07-13T05:38:09.915Z
sensor.buro_rack_monitor_rack_temp_2,34.0,2026-07-13T05:38:24.971Z
sensor.buro_rack_monitor_rack_temp_2,33.875,2026-07-13T05:38:39.976Z
sensor.buro_rack_monitor_rack_temp_2,33.8125,2026-07-13T05:38:55.045Z
sensor.buro_rack_monitor_rack_temp_2,33.75,2026-07-13T05:39:09.909Z
sensor.buro_rack_monitor_rack_temp_2,33.6875,2026-07-13T05:39:25.045Z
sensor.buro_rack_monitor_rack_temp_2,33.625,2026-07-13T05:39:39.968Z
sensor.buro_rack_monitor_rack_temp_2,33.5625,2026-07-13T05:39:54.998Z
sensor.buro_rack_monitor_rack_temp_2,33.5,2026-07-13T05:40:09.905Z
sensor.buro_rack_monitor_rack_temp_2,33.4375,2026-07-13T05:40:39.968Z
sensor.buro_rack_monitor_rack_temp_2,33.375,2026-07-13T05:40:55.026Z
sensor.buro_rack_monitor_rack_temp_2,33.3125,2026-07-13T05:41:09.905Z
sensor.buro_rack_monitor_rack_temp_2,33.25,2026-07-13T05:41:24.969Z
sensor.buro_rack_monitor_rack_temp_2,33.1875,2026-07-13T05:41:39.969Z
sensor.buro_rack_monitor_rack_temp_2,33.125,2026-07-13T05:41:54.972Z
sensor.buro_rack_monitor_rack_temp_2,33.0625,2026-07-13T05:42:09.905Z
sensor.buro_rack_monitor_rack_temp_2,33.0,2026-07-13T05:42:39.969Z
sensor.buro_rack_monitor_rack_temp_2,32.9375,2026-07-13T05:43:09.905Z
sensor.buro_rack_monitor_rack_temp_2,32.875,2026-07-13T05:43:24.969Z
sensor.buro_rack_monitor_rack_temp_2,32.8125,2026-07-13T05:43:39.971Z
sensor.buro_rack_monitor_rack_temp_2,32.75,2026-07-13T05:44:09.910Z
sensor.buro_rack_monitor_rack_temp_2,32.6875,2026-07-13T05:44:24.970Z
sensor.buro_rack_monitor_rack_temp_2,32.625,2026-07-13T05:44:54.970Z
sensor.buro_rack_monitor_rack_temp_2,32.5625,2026-07-13T05:45:24.970Z
sensor.buro_rack_monitor_rack_temp_2,32.5,2026-07-13T05:45:41.583Z
sensor.buro_rack_monitor_rack_temp_2,32.4375,2026-07-13T05:46:10.055Z
sensor.buro_rack_monitor_rack_temp_2,32.375,2026-07-13T05:46:24.972Z
sensor.buro_rack_monitor_rack_temp_2,32.3125,2026-07-13T05:47:09.944Z
sensor.buro_rack_monitor_rack_temp_2,32.25,2026-07-13T05:47:54.971Z
sensor.buro_rack_monitor_rack_temp_2,32.1875,2026-07-13T05:48:10.212Z
sensor.buro_rack_monitor_rack_temp_2,32.125,2026-07-13T05:48:40.023Z
sensor.buro_rack_monitor_rack_temp_2,32.0625,2026-07-13T05:49:10.055Z
sensor.buro_rack_monitor_rack_temp_2,32.0,2026-07-13T05:49:41.303Z
sensor.buro_rack_monitor_rack_temp_2,31.9375,2026-07-13T05:50:24.973Z
sensor.buro_rack_monitor_rack_temp_2,31.875,2026-07-13T05:50:54.972Z
sensor.buro_rack_monitor_rack_temp_2,31.8125,2026-07-13T05:51:25.653Z
sensor.buro_rack_monitor_rack_temp_2,31.75,2026-07-13T05:51:54.972Z
sensor.buro_rack_monitor_rack_temp_2,31.6875,2026-07-13T05:52:54.977Z
sensor.buro_rack_monitor_rack_temp_2,31.625,2026-07-13T05:53:39.973Z
sensor.buro_rack_monitor_rack_temp_2,31.5625,2026-07-13T05:54:24.974Z
sensor.buro_rack_monitor_rack_temp_2,31.5,2026-07-13T05:54:54.973Z
sensor.buro_rack_monitor_rack_temp_2,31.4375,2026-07-13T05:55:55.011Z
sensor.buro_rack_monitor_rack_temp_2,31.375,2026-07-13T05:56:55.021Z
sensor.buro_rack_monitor_rack_temp_2,31.3125,2026-07-13T05:58:09.911Z
sensor.buro_rack_monitor_rack_temp_2,31.25,2026-07-13T05:58:55.222Z
sensor.buro_rack_monitor_rack_temp_2,31.1875,2026-07-13T05:59:39.975Z
sensor.buro_rack_monitor_rack_temp_2,31.25,2026-07-13T05:59:54.975Z
sensor.buro_rack_monitor_rack_temp_2,31.1875,2026-07-13T06:00:09.911Z
sensor.buro_rack_monitor_rack_temp_2,31.125,2026-07-13T06:01:09.914Z
sensor.buro_rack_monitor_rack_temp_2,31.1875,2026-07-13T06:01:24.979Z
sensor.buro_rack_monitor_rack_temp_2,31.125,2026-07-13T06:01:39.976Z
sensor.buro_rack_monitor_rack_temp_2,31.0625,2026-07-13T06:03:24.977Z
sensor.buro_rack_monitor_rack_temp_2,31.125,2026-07-13T06:03:54.978Z
sensor.buro_rack_monitor_rack_temp_2,31.0625,2026-07-13T06:04:09.941Z
sensor.buro_rack_monitor_rack_temp_2,31.0,2026-07-13T06:05:54.979Z
sensor.buro_rack_monitor_rack_temp_2,31.0625,2026-07-13T06:06:09.915Z
sensor.buro_rack_monitor_rack_temp_2,31.0,2026-07-13T06:07:24.978Z
sensor.buro_rack_monitor_rack_temp_2,31.0625,2026-07-13T06:08:24.982Z
sensor.buro_rack_monitor_rack_temp_2,31.0,2026-07-13T06:08:39.981Z
sensor.buro_rack_monitor_rack_temp_2,31.0625,2026-07-13T06:08:55.005Z
sensor.buro_rack_monitor_rack_temp_2,31.0,2026-07-13T06:09:09.916Z
sensor.buro_rack_monitor_rack_temp_2,31.0625,2026-07-13T06:09:24.995Z
sensor.buro_rack_monitor_rack_temp_2,31.0,2026-07-13T06:09:39.979Z
sensor.buro_rack_monitor_rack_temp_2,31.0625,2026-07-13T06:10:09.916Z
sensor.buro_rack_monitor_rack_temp_2,31.0,2026-07-13T06:10:39.979Z
sensor.buro_rack_monitor_rack_temp_2,31.0625,2026-07-13T06:10:54.981Z
sensor.buro_rack_monitor_rack_temp_2,31.0,2026-07-13T06:11:09.917Z
sensor.buro_rack_monitor_rack_temp_2,31.0625,2026-07-13T06:11:25.122Z
sensor.buro_rack_monitor_rack_temp_2,31.125,2026-07-13T06:15:54.984Z
sensor.buro_rack_monitor_rack_temp_2,31.0625,2026-07-13T06:16:09.919Z
sensor.buro_rack_monitor_rack_temp_2,31.125,2026-07-13T06:17:24.982Z
sensor.buro_rack_monitor_rack_temp_2,31.0625,2026-07-13T06:17:39.982Z
sensor.buro_rack_monitor_rack_temp_2,31.125,2026-07-13T06:17:54.982Z
sensor.buro_rack_monitor_rack_temp_2,31.1875,2026-07-13T06:21:54.984Z
sensor.buro_rack_monitor_rack_temp_2,31.125,2026-07-13T06:22:09.930Z
sensor.buro_rack_monitor_rack_temp_2,31.1875,2026-07-13T06:22:39.984Z
sensor.buro_rack_monitor_rack_temp_2,31.125,2026-07-13T06:23:09.921Z
sensor.buro_rack_monitor_rack_temp_2,31.1875,2026-07-13T06:23:24.987Z
sensor.buro_rack_monitor_rack_temp_2,31.125,2026-07-13T06:23:39.988Z
sensor.buro_rack_monitor_rack_temp_2,31.1875,2026-07-13T06:23:54.993Z
sensor.buro_rack_monitor_rack_temp_2,31.25,2026-07-13T06:26:25.701Z
sensor.buro_rack_monitor_rack_temp_2,31.1875,2026-07-13T06:26:39.986Z
sensor.buro_rack_monitor_rack_temp_2,31.25,2026-07-13T06:31:25.420Z
sensor.buro_rack_monitor_rack_temp_2,31.1875,2026-07-13T06:31:54.995Z
sensor.buro_rack_monitor_rack_temp_2,31.25,2026-07-13T06:32:40.016Z
sensor.buro_rack_monitor_rack_temp_2,31.1875,2026-07-13T06:32:54.987Z
sensor.buro_rack_monitor_rack_temp_2,31.25,2026-07-13T06:34:54.989Z
sensor.buro_rack_monitor_rack_temp_2,31.1875,2026-07-13T06:35:54.988Z
sensor.buro_rack_monitor_rack_temp_2,31.25,2026-07-13T06:36:09.944Z
sensor.buro_rack_monitor_rack_temp_2,31.3125,2026-07-13T06:37:24.989Z
sensor.buro_rack_monitor_rack_temp_2,31.375,2026-07-13T06:41:54.989Z
sensor.buro_rack_monitor_rack_temp_2,31.3125,2026-07-13T06:42:09.928Z
sensor.buro_rack_monitor_rack_temp_2,31.375,2026-07-13T06:42:24.991Z
sensor.buro_rack_monitor_rack_temp_2,31.3125,2026-07-13T06:42:39.989Z
sensor.buro_rack_monitor_rack_temp_2,31.375,2026-07-13T06:43:54.989Z
sensor.buro_rack_monitor_rack_temp_2,31.3125,2026-07-13T06:44:10.353Z
sensor.buro_rack_monitor_rack_temp_2,31.375,2026-07-13T06:44:24.990Z
sensor.buro_rack_monitor_rack_temp_2,31.3125,2026-07-13T06:45:24.990Z
sensor.buro_rack_monitor_rack_temp_2,31.375,2026-07-13T06:46:09.959Z
sensor.buro_rack_monitor_rack_temp_2,31.3125,2026-07-13T06:46:39.995Z
sensor.buro_rack_monitor_rack_temp_2,31.375,2026-07-13T06:47:24.993Z
sensor.buro_rack_monitor_rack_temp_2,31.3125,2026-07-13T06:47:39.990Z
sensor.buro_rack_monitor_rack_temp_2,31.375,2026-07-13T06:48:09.986Z
sensor.buro_rack_monitor_rack_temp_2,31.3125,2026-07-13T06:48:54.991Z
sensor.buro_rack_monitor_rack_temp_2,31.375,2026-07-13T06:49:10.145Z
sensor.buro_rack_monitor_rack_temp_2,31.3125,2026-07-13T06:56:24.994Z
sensor.buro_rack_monitor_rack_temp_2,31.375,2026-07-13T06:56:40.055Z
sensor.buro_rack_monitor_rack_temp_2,31.4375,2026-07-13T06:57:54.993Z
sensor.buro_rack_monitor_rack_temp_2,31.5,2026-07-13T06:58:24.996Z
sensor.buro_rack_monitor_rack_temp_2,31.5625,2026-07-13T06:58:54.993Z
sensor.buro_rack_monitor_rack_temp_2,31.625,2026-07-13T06:59:09.951Z
sensor.buro_rack_monitor_rack_temp_2,31.6875,2026-07-13T06:59:24.996Z
sensor.buro_rack_monitor_rack_temp_2,31.8125,2026-07-13T06:59:54.994Z
sensor.buro_rack_monitor_rack_temp_2,31.875,2026-07-13T07:00:24.995Z
sensor.buro_rack_monitor_rack_temp_2,31.9375,2026-07-13T07:00:40.104Z
sensor.buro_rack_monitor_rack_temp_2,32.0,2026-07-13T07:00:54.999Z
sensor.buro_rack_monitor_rack_temp_2,32.0625,2026-07-13T07:01:10.171Z
sensor.buro_rack_monitor_rack_temp_2,32.125,2026-07-13T07:01:24.994Z
sensor.buro_rack_monitor_rack_temp_2,32.1875,2026-07-13T07:01:40.096Z
sensor.buro_rack_monitor_rack_temp_2,32.25,2026-07-13T07:01:54.994Z
sensor.buro_rack_monitor_rack_temp_2,32.3125,2026-07-13T07:02:09.950Z
sensor.buro_rack_monitor_rack_temp_2,32.375,2026-07-13T07:02:24.995Z
sensor.buro_rack_monitor_rack_temp_2,32.4375,2026-07-13T07:02:40.096Z
sensor.buro_rack_monitor_rack_temp_2,32.5,2026-07-13T07:03:09.932Z
sensor.buro_rack_monitor_rack_temp_2,32.5625,2026-07-13T07:03:24.995Z
sensor.buro_rack_monitor_rack_temp_2,32.625,2026-07-13T07:03:40.292Z
sensor.buro_rack_monitor_rack_temp_2,32.6875,2026-07-13T07:03:54.995Z
sensor.buro_rack_monitor_rack_temp_2,32.75,2026-07-13T07:04:24.996Z
sensor.buro_rack_monitor_rack_temp_2,32.8125,2026-07-13T07:04:39.999Z
sensor.buro_rack_monitor_rack_temp_2,32.875,2026-07-13T07:05:24.996Z
sensor.buro_rack_monitor_rack_temp_2,32.9375,2026-07-13T07:05:54.997Z
sensor.buro_rack_monitor_rack_temp_2,33.0,2026-07-13T07:06:10.195Z
sensor.buro_rack_monitor_rack_temp_2,33.0625,2026-07-13T07:06:24.996Z
sensor.buro_rack_monitor_rack_temp_2,33.125,2026-07-13T07:06:55.002Z
sensor.buro_rack_monitor_rack_temp_2,33.1875,2026-07-13T07:07:24.998Z
sensor.buro_rack_monitor_rack_temp_2,33.25,2026-07-13T07:07:40.415Z
sensor.buro_rack_monitor_rack_temp_2,33.3125,2026-07-13T07:08:09.932Z
sensor.buro_rack_monitor_rack_temp_2,33.375,2026-07-13T07:08:40.006Z
sensor.buro_rack_monitor_rack_temp_2,33.4375,2026-07-13T07:08:54.996Z
sensor.buro_rack_monitor_rack_temp_2,33.5,2026-07-13T07:09:40.201Z
sensor.buro_rack_monitor_rack_temp_2,33.5625,2026-07-13T07:09:54.997Z
sensor.buro_rack_monitor_rack_temp_2,33.625,2026-07-13T07:10:40.060Z
sensor.buro_rack_monitor_rack_temp_2,33.6875,2026-07-13T07:11:09.960Z
sensor.buro_rack_monitor_rack_temp_2,33.75,2026-07-13T07:11:54.997Z
sensor.buro_rack_monitor_rack_temp_2,33.8125,2026-07-13T07:12:24.999Z
sensor.buro_rack_monitor_rack_temp_2,33.75,2026-07-13T07:12:40.221Z
sensor.buro_rack_monitor_rack_temp_2,33.8125,2026-07-13T07:12:55.000Z
sensor.buro_rack_monitor_rack_temp_2,33.875,2026-07-13T07:13:24.999Z
sensor.buro_rack_monitor_rack_temp_2,33.9375,2026-07-13T07:13:54.998Z
sensor.buro_rack_monitor_rack_temp_2,34.0,2026-07-13T07:14:40.123Z
sensor.buro_rack_monitor_rack_temp_2,34.0625,2026-07-13T07:15:40.031Z
sensor.buro_rack_monitor_rack_temp_2,34.125,2026-07-13T07:16:10.252Z
sensor.buro_rack_monitor_rack_temp_2,34.1875,2026-07-13T07:17:09.935Z
sensor.buro_rack_monitor_rack_temp_2,34.25,2026-07-13T07:18:09.935Z
sensor.buro_rack_monitor_rack_temp_2,34.3125,2026-07-13T07:18:54.999Z
sensor.buro_rack_monitor_rack_temp_2,34.25,2026-07-13T07:19:09.936Z
sensor.buro_rack_monitor_rack_temp_2,34.3125,2026-07-13T07:19:24.999Z
sensor.buro_rack_monitor_rack_temp_2,34.375,2026-07-13T07:20:55.000Z
sensor.buro_rack_monitor_rack_temp_2,34.4375,2026-07-13T07:21:40.000Z
sensor.buro_rack_monitor_rack_temp_2,34.375,2026-07-13T07:22:09.938Z
sensor.buro_rack_monitor_rack_temp_2,34.4375,2026-07-13T07:22:25.000Z
sensor.buro_rack_monitor_rack_temp_2,34.5,2026-07-13T07:22:55.009Z
sensor.buro_rack_monitor_rack_temp_2,34.4375,2026-07-13T07:23:09.938Z
sensor.buro_rack_monitor_rack_temp_2,34.5,2026-07-13T07:23:40.001Z
sensor.buro_rack_monitor_rack_temp_2,34.5625,2026-07-13T07:24:40.001Z
sensor.buro_rack_monitor_rack_temp_2,34.625,2026-07-13T07:26:09.937Z
sensor.buro_rack_monitor_rack_temp_2,34.5625,2026-07-13T07:26:25.003Z
sensor.buro_rack_monitor_rack_temp_2,34.625,2026-07-13T07:26:55.002Z
sensor.buro_rack_monitor_rack_temp_2,34.6875,2026-07-13T07:27:55.002Z
sensor.buro_rack_monitor_rack_temp_2,34.75,2026-07-13T07:29:25.002Z
sensor.buro_rack_monitor_rack_temp_2,34.8125,2026-07-13T07:30:55.002Z
sensor.buro_rack_monitor_rack_temp_2,34.75,2026-07-13T07:31:25.003Z
sensor.buro_rack_monitor_rack_temp_2,34.8125,2026-07-13T07:31:40.003Z
sensor.buro_rack_monitor_rack_temp_2,34.875,2026-07-13T07:33:09.939Z
sensor.buro_rack_monitor_rack_temp_2,34.9375,2026-07-13T07:35:09.941Z
sensor.buro_rack_monitor_rack_temp_2,34.875,2026-07-13T07:35:40.004Z
sensor.buro_rack_monitor_rack_temp_2,34.9375,2026-07-13T07:35:55.004Z
sensor.buro_rack_monitor_rack_temp_2,35.0,2026-07-13T07:37:09.941Z
sensor.buro_rack_monitor_rack_temp_2,35.0625,2026-07-13T07:38:40.005Z
sensor.buro_rack_monitor_rack_temp_2,35.125,2026-07-13T07:40:40.007Z
sensor.buro_rack_monitor_rack_temp_2,35.1875,2026-07-13T07:43:55.009Z
sensor.buro_rack_monitor_rack_temp_2,35.25,2026-07-13T07:47:25.009Z
sensor.buro_rack_monitor_rack_temp_2,35.1875,2026-07-13T07:47:40.008Z
sensor.buro_rack_monitor_rack_temp_2,35.25,2026-07-13T07:48:40.009Z
sensor.buro_rack_monitor_rack_temp_2,35.1875,2026-07-13T07:49:09.952Z
sensor.buro_rack_monitor_rack_temp_2,35.25,2026-07-13T07:49:25.011Z
sensor.buro_rack_monitor_rack_temp_2,35.1875,2026-07-13T07:50:09.970Z
sensor.buro_rack_monitor_rack_temp_2,35.25,2026-07-13T07:50:25.008Z
sensor.buro_rack_monitor_rack_temp_2,35.3125,2026-07-13T07:52:55.015Z
sensor.buro_rack_monitor_rack_temp_2,35.25,2026-07-13T07:53:10.153Z
sensor.buro_rack_monitor_rack_temp_2,35.3125,2026-07-13T07:53:40.218Z
sensor.buro_rack_monitor_rack_temp_2,35.25,2026-07-13T07:53:55.306Z
sensor.buro_rack_monitor_rack_temp_2,35.3125,2026-07-13T07:54:10.200Z
sensor.buro_rack_monitor_rack_temp_2,35.25,2026-07-13T07:54:25.010Z
sensor.buro_rack_monitor_rack_temp_2,35.3125,2026-07-13T07:54:40.323Z
sensor.buro_rack_monitor_rack_temp_2,35.375,2026-07-13T07:59:09.950Z
sensor.buro_rack_monitor_rack_temp_2,35.4375,2026-07-13T08:02:25.012Z
sensor.buro_rack_monitor_rack_temp_2,35.375,2026-07-13T08:02:40.012Z
sensor.buro_rack_monitor_rack_temp_2,35.4375,2026-07-13T08:04:09.975Z
sensor.buro_rack_monitor_rack_temp_2,35.375,2026-07-13T08:04:40.037Z
sensor.buro_rack_monitor_rack_temp_2,35.4375,2026-07-13T08:05:09.951Z
sensor.buro_rack_monitor_rack_temp_2,35.375,2026-07-13T08:05:40.039Z
sensor.buro_rack_monitor_rack_temp_2,35.4375,2026-07-13T08:05:55.013Z
sensor.buro_rack_monitor_rack_temp_2,35.5,2026-07-13T08:12:25.015Z
sensor.buro_rack_monitor_rack_temp_2,35.4375,2026-07-13T08:12:40.072Z
sensor.buro_rack_monitor_rack_temp_2,35.5,2026-07-13T08:13:09.954Z
sensor.buro_rack_monitor_rack_temp_2,35.5625,2026-07-13T08:21:09.955Z
sensor.buro_rack_monitor_rack_temp_2,35.5,2026-07-13T08:21:25.019Z
sensor.buro_rack_monitor_rack_temp_2,35.5625,2026-07-13T08:21:55.045Z
sensor.buro_rack_monitor_rack_temp_2,35.5,2026-07-13T08:22:09.960Z
sensor.buro_rack_monitor_rack_temp_2,35.5625,2026-07-13T08:22:40.019Z
sensor.buro_rack_monitor_rack_temp_2,35.5,2026-07-13T08:24:25.019Z
sensor.buro_rack_monitor_rack_temp_2,35.5625,2026-07-13T08:24:40.019Z
sensor.buro_rack_monitor_rack_temp_2,35.625,2026-07-13T08:25:09.956Z
sensor.buro_rack_monitor_rack_temp_2,35.5625,2026-07-13T08:26:09.961Z
sensor.buro_rack_monitor_rack_temp_2,35.5,2026-07-13T08:26:25.024Z
sensor.buro_rack_monitor_rack_temp_2,35.4375,2026-07-13T08:26:55.066Z
sensor.buro_rack_monitor_rack_temp_2,35.375,2026-07-13T08:27:09.960Z
sensor.buro_rack_monitor_rack_temp_2,35.25,2026-07-13T08:27:25.026Z
sensor.buro_rack_monitor_rack_temp_2,35.125,2026-07-13T08:27:55.025Z
sensor.buro_rack_monitor_rack_temp_2,35.0625,2026-07-13T08:28:09.964Z
sensor.buro_rack_monitor_rack_temp_2,35.0,2026-07-13T08:28:25.038Z
sensor.buro_rack_monitor_rack_temp_2,34.9375,2026-07-13T08:28:40.025Z
sensor.buro_rack_monitor_rack_temp_2,34.875,2026-07-13T08:28:55.041Z
sensor.buro_rack_monitor_rack_temp_2,34.8125,2026-07-13T08:29:09.963Z
sensor.buro_rack_monitor_rack_temp_2,34.75,2026-07-13T08:29:25.025Z
sensor.buro_rack_monitor_rack_temp_2,34.6875,2026-07-13T08:29:40.024Z
sensor.buro_rack_monitor_rack_temp_2,34.625,2026-07-13T08:29:55.025Z
sensor.buro_rack_monitor_rack_temp_2,34.5625,2026-07-13T08:30:09.957Z
sensor.buro_rack_monitor_rack_temp_2,34.5,2026-07-13T08:30:25.021Z
sensor.buro_rack_monitor_rack_temp_2,34.4375,2026-07-13T08:30:40.024Z
sensor.buro_rack_monitor_rack_temp_2,34.375,2026-07-13T08:30:55.032Z
sensor.buro_rack_monitor_rack_temp_2,34.3125,2026-07-13T08:31:09.957Z
sensor.buro_rack_monitor_rack_temp_2,34.25,2026-07-13T08:31:25.024Z
sensor.buro_rack_monitor_rack_temp_2,34.1875,2026-07-13T08:31:40.021Z
sensor.buro_rack_monitor_rack_temp_2,34.125,2026-07-13T08:31:55.022Z
sensor.buro_rack_monitor_rack_temp_2,34.0625,2026-07-13T08:32:09.958Z
sensor.buro_rack_monitor_rack_temp_2,34.0,2026-07-13T08:32:40.023Z
sensor.buro_rack_monitor_rack_temp_2,33.9375,2026-07-13T08:32:55.021Z
sensor.buro_rack_monitor_rack_temp_2,33.875,2026-07-13T08:33:09.958Z
sensor.buro_rack_monitor_rack_temp_2,33.8125,2026-07-13T08:33:40.022Z
sensor.buro_rack_monitor_rack_temp_2,33.75,2026-07-13T08:33:55.022Z
sensor.buro_rack_monitor_rack_temp_2,33.6875,2026-07-13T08:34:25.022Z
sensor.buro_rack_monitor_rack_temp_2,33.625,2026-07-13T08:34:40.026Z
sensor.buro_rack_monitor_rack_temp_2,33.5625,2026-07-13T08:35:09.960Z
sensor.buro_rack_monitor_rack_temp_2,33.5,2026-07-13T08:35:25.050Z
sensor.buro_rack_monitor_rack_temp_2,33.4375,2026-07-13T08:35:55.047Z
sensor.buro_rack_monitor_rack_temp_2,33.375,2026-07-13T08:36:09.959Z
sensor.buro_rack_monitor_rack_temp_2,33.3125,2026-07-13T08:36:40.023Z
sensor.buro_rack_monitor_rack_temp_2,33.25,2026-07-13T08:37:09.959Z
sensor.buro_rack_monitor_rack_temp_2,33.1875,2026-07-13T08:37:40.459Z
sensor.buro_rack_monitor_rack_temp_2,33.125,2026-07-13T08:38:09.961Z
sensor.buro_rack_monitor_rack_temp_2,33.0625,2026-07-13T08:38:55.279Z
sensor.buro_rack_monitor_rack_temp_2,33.0,2026-07-13T08:39:25.024Z
sensor.buro_rack_monitor_rack_temp_2,32.9375,2026-07-13T08:39:55.101Z
sensor.buro_rack_monitor_rack_temp_2,32.875,2026-07-13T08:40:25.069Z
sensor.buro_rack_monitor_rack_temp_2,32.8125,2026-07-13T08:41:09.961Z
sensor.buro_rack_monitor_rack_temp_2,32.75,2026-07-13T08:41:55.496Z
sensor.buro_rack_monitor_rack_temp_2,32.6875,2026-07-13T08:42:09.961Z
sensor.buro_rack_monitor_rack_temp_2,32.625,2026-07-13T08:43:09.961Z
sensor.buro_rack_monitor_rack_temp_2,32.5625,2026-07-13T08:44:09.963Z
sensor.buro_rack_monitor_rack_temp_2,32.5,2026-07-13T08:44:40.029Z
sensor.buro_rack_monitor_rack_temp_2,32.4375,2026-07-13T08:45:40.026Z
sensor.buro_rack_monitor_rack_temp_2,32.375,2026-07-13T08:46:40.068Z
sensor.buro_rack_monitor_rack_temp_2,32.3125,2026-07-13T08:47:40.027Z
sensor.buro_rack_monitor_rack_temp_2,32.25,2026-07-13T08:48:09.963Z
sensor.buro_rack_monitor_rack_temp_2,32.3125,2026-07-13T08:48:25.027Z
sensor.buro_rack_monitor_rack_temp_2,32.25,2026-07-13T08:48:40.027Z
sensor.buro_rack_monitor_rack_temp_2,32.1875,2026-07-13T08:49:40.187Z
sensor.buro_rack_monitor_rack_temp_2,32.125,2026-07-13T08:50:55.031Z
sensor.buro_rack_monitor_rack_temp_2,32.1875,2026-07-13T08:51:25.029Z
sensor.buro_rack_monitor_rack_temp_2,32.125,2026-07-13T08:51:40.116Z
sensor.buro_rack_monitor_rack_temp_2,32.0625,2026-07-13T08:52:09.965Z
sensor.buro_rack_monitor_rack_temp_2,32.0,2026-07-13T08:53:25.028Z
